Tournament Name,Year,Game,Genre,Organizer,Frequency,Country,Prize Pool (USD),Prize Pool (USD)_Adjusted
Dota 2 Championship 245,2025,Dota 2,MOBA,Tencent,Annual,Canada,3146848.0,3146848.0
Dota 2 Championship 252,2023,Dota 2,MOBA,Riot Games,Bi-Annual,India,1633895.0,1633895.0
Dota 2 Championship 252,2024,Dota 2,MOBA,Riot Games,Bi-Annual,India,1504488.0,1504488.0
Dota 2 Championship 252,2025,Dota 2,MOBA,Riot Games,Bi-Annual,India,1711674.0,1711674.0
Dota 2 Championship 266,2023,Dota 2,MOBA,Activision,Bi-Annual,United States,197770.0,197770.0
Dota 2 Championship 266,2024,Dota 2,MOBA,Activision,Bi-Annual,United States,249350.0,249350.0
Dota 2 Championship 266,2025,Dota 2,MOBA,Activision,Bi-Annual,United States,270503.0,270503.0
Dota 2 Championship 267,2023,Dota 2,MOBA,Tencent,Bi-Annual,India,1015694.0,1015694.0
Dota 2 Championship 267,2024,Dota 2,MOBA,Tencent,Bi-Annual,India,1073506.0,1073506.0
Dota 2 Championship 267,2025,Dota 2,MOBA,Tencent,Bi-Annual,India,1374537.0,1374537.0
Dota 2 Championship 283,2023,Dota 2,MOBA,Tencent,Bi-Annual,China,4057723.0,4057723.0
Dota 2 Championship 283,2024,Dota 2,MOBA,Tencent,Bi-Annual,Germany,4827357.0,4827357.0
Dota 2 Championship 283,2025,Dota 2,MOBA,Tencent,Bi-Annual,Brazil,6006290.0,6006290.0
Dota 2 Championship 292,2023,Dota 2,MOBA,Activision,Quarterly,South Korea,2534554.0,2534554.0
Dota 2 Championship 292,2024,Dota 2,MOBA,Activision,Quarterly,South Korea,2719761.0,2719761.0
Dota 2 Championship 292,2025,Dota 2,MOBA,Activision,Quarterly,South Korea,3210349.0,3210349.0
Dota 2 Championship 300,2023,Dota 2,MOBA,Riot Games,Bi-Annual,Canada,2506820.0,2506820.0
Dota 2 Championship 300,2024,Dota 2,MOBA,Riot Games,Bi-Annual,Canada,3054357.0,3054357.0
Dota 2 Championship 300,2025,Dota 2,MOBA,Riot Games,Bi-Annual,Canada,3506520.0,3506520.0
Dota 2 Championship 301,2023,Dota 2,MOBA,Activision,Annual,India,301697.0,301697.0
Dota 2 Championship 301,2024,Dota 2,MOBA,Activision,Annual,India,319202.0,319202.0
Dota 2 Championship 301,2025,Dota 2,MOBA,Activision,Annual,India,352262.0,352262.0
Dota 2 Championship 332,2023,Dota 2,MOBA,EA Sports,Quarterly,Canada,5885863.0,5885863.0
Dota 2 Championship 332,2024,Dota 2,MOBA,EA Sports,Quarterly,Canada,6959203.0,6959203.0
Dota 2 Championship 332,2025,Dota 2,MOBA,EA Sports,Quarterly,Canada,8271425.0,8271425.0
Dota 2 Championship 337,2023,Dota 2,MOBA,Epic Games,Quarterly,Germany,3051249.0,3051249.0
Dota 2 Championship 337,2024,Dota 2,MOBA,Epic Games,Quarterly,Germany,3570090.0,3570090.0
Dota 2 Championship 337,2025,Dota 2,MOBA,Epic Games,Quarterly,Germany,3845241.0,3845241.0
Dota 2 Championship 340,2023,Dota 2,MOBA,Riot Games,Quarterly,France,4838582.0,4838582.0
Dota 2 Championship 340,2024,Dota 2,MOBA,Riot Games,Quarterly,France,5463331.0,5463331.0
Dota 2 Championship 340,2025,Dota 2,MOBA,Riot Games,Quarterly,France,6402008.0,6402008.0
Dota 2 Championship 344,2023,Dota 2,MOBA,Tencent,Bi-Annual,China,3149069.0,3149069.0
Dota 2 Championship 344,2024,Dota 2,MOBA,Tencent,Bi-Annual,China,3755788.0,3755788.0
Dota 2 Championship 344,2025,Dota 2,MOBA,Tencent,Bi-Annual,China,4123505.0,4123505.0
Dota 2 Championship 356,2023,Dota 2,MOBA,Activision,Annual,Canada,4214743.0,4214743.0
Dota 2 Championship 356,2024,Dota 2,MOBA,Activision,Annual,Canada,4145273.0,4145273.0
Dota 2 Championship 356,2025,Dota 2,MOBA,Activision,Annual,Canada,4829949.0,4829949.0
Dota 2 Championship 365,2023,Dota 2,MOBA,Epic Games,Quarterly,Germany,5345573.0,5345573.0
Dota 2 Championship 365,2024,Dota 2,MOBA,Epic Games,Quarterly,Germany,6507394.0,6507394.0
Dota 2 Championship 365,2025,Dota 2,MOBA,Epic Games,Quarterly,Germany,7520040.0,7520040.0
Dota 2 Championship 390,2023,Dota 2,MOBA,Riot Games,Quarterly,Brazil,4318604.0,4318604.0
Dota 2 Championship 390,2024,Dota 2,MOBA,Riot Games,Quarterly,Brazil,4634602.0,4634602.0
Dota 2 Championship 390,2025,Dota 2,MOBA,Riot Games,Quarterly,Brazil,5072674.0,5072674.0
Dota 2 Championship 395,2023,Dota 2,MOBA,EA Sports,Annual,Brazil,5758037.0,5758037.0
Dota 2 Championship 395,2024,Dota 2,MOBA,EA Sports,Annual,Canada,4967358.0,4967358.0
Dota 2 Championship 395,2025,Dota 2,MOBA,EA Sports,Annual,Japan,4293324.0,4293324.0
Dota 2 Championship 397,2023,Dota 2,MOBA,Psyonix,Annual,Japan,3421380.0,3421380.0
Dota 2 Championship 397,2024,Dota 2,MOBA,Psyonix,Annual,United States,4149834.0,4149834.0
Dota 2 Championship 397,2025,Dota 2,MOBA,Psyonix,Annual,Japan,4837425.0,4837425.0
Dota 2 Championship 407,2023,Dota 2,MOBA,Tencent,Annual,South Korea,3076894.0,3076894.0
Dota 2 Championship 407,2024,Dota 2,MOBA,Tencent,Annual,South Korea,3695788.0,3695788.0
Dota 2 Championship 407,2025,Dota 2,MOBA,Tencent,Annual,South Korea,4735419.0,4735419.0
Dota 2 Championship 413,2023,Dota 2,MOBA,Riot Games,Annual,France,4380663.0,4380663.0
Dota 2 Championship 413,2024,Dota 2,MOBA,Riot Games,Annual,France,5288466.0,5288466.0
Dota 2 Championship 413,2025,Dota 2,MOBA,Riot Games,Annual,France,6667774.0,6667774.0
Dota 2 Championship 415,2023,Dota 2,MOBA,Ubisoft,Bi-Annual,Germany,4796175.0,4796175.0
Dota 2 Championship 415,2024,Dota 2,MOBA,Ubisoft,Bi-Annual,Germany,5737899.0,5737899.0
Dota 2 Championship 415,2025,Dota 2,MOBA,Ubisoft,Bi-Annual,Germany,6445541.0,6445541.0
Dota 2 Championship 438,2023,Dota 2,MOBA,Tencent,Annual,South Korea,3183633.0,3183633.0
Dota 2 Championship 438,2024,Dota 2,MOBA,Tencent,Annual,South Korea,2895220.0,2895220.0
Dota 2 Championship 438,2025,Dota 2,MOBA,Tencent,Annual,South Korea,2664824.0,2664824.0
Dota 2 Championship 444,2023,Dota 2,MOBA,Epic Games,Bi-Annual,Brazil,3137021.0,3137021.0
Dota 2 Championship 444,2024,Dota 2,MOBA,Epic Games,Bi-Annual,Brazil,3440749.0,3440749.0
Dota 2 Championship 444,2025,Dota 2,MOBA,Epic Games,Bi-Annual,Brazil,3855003.0,3855003.0
Dota 2 Championship 454,2023,Dota 2,MOBA,Krafton,Quarterly,Germany,559033.0,559033.0
Dota 2 Championship 454,2024,Dota 2,MOBA,Krafton,Quarterly,Germany,664879.0,664879.0
Dota 2 Championship 454,2025,Dota 2,MOBA,Krafton,Quarterly,Germany,695241.0,695241.0
Dota 2 Championship 466,2023,Dota 2,MOBA,EA Sports,Annual,United States,4304578.0,4304578.0
Dota 2 Championship 466,2024,Dota 2,MOBA,EA Sports,Annual,United States,5151906.0,5151906.0
Dota 2 Championship 466,2025,Dota 2,MOBA,EA Sports,Annual,United States,5910023.0,5910023.0
Dota 2 Championship 498,2023,Dota 2,MOBA,Riot Games,Annual,Brazil,4422765.0,4422765.0
Dota 2 Championship 498,2024,Dota 2,MOBA,Riot Games,Annual,Brazil,4815123.0,4815123.0
Dota 2 Championship 498,2025,Dota 2,MOBA,Riot Games,Annual,Brazil,5241227.0,5241227.0
Dota 2 Championship 509,2023,Dota 2,MOBA,Riot Games,Bi-Annual,Germany,2702707.0,2702707.0
Dota 2 Championship 509,2024,Dota 2,MOBA,Riot Games,Bi-Annual,Germany,3182157.0,3182157.0
Dota 2 Championship 509,2025,Dota 2,MOBA,Riot Games,Bi-Annual,Germany,3883289.0,3883289.0
Dota 2 Championship 519,2023,Dota 2,MOBA,Riot Games,Annual,Brazil,3157479.0,3157479.0
Dota 2 Championship 519,2024,Dota 2,MOBA,Riot Games,Annual,Brazil,3884433.0,3884433.0
Dota 2 Championship 519,2025,Dota 2,MOBA,Riot Games,Annual,Brazil,4332497.0,4332497.0
Dota 2 Championship 529,2023,Dota 2,MOBA,EA Sports,Annual,Germany,1204481.0,1204481.0
Dota 2 Championship 529,2024,Dota 2,MOBA,EA Sports,Annual,Germany,1358084.0,1358084.0
Dota 2 Championship 529,2025,Dota 2,MOBA,EA Sports,Annual,Germany,1415023.0,1415023.0
Dota 2 Championship 531,2023,Dota 2,MOBA,Epic Games,Bi-Annual,Saudi Arabia,1746087.0,1746087.0
Dota 2 Championship 531,2024,Dota 2,MOBA,Epic Games,Bi-Annual,Saudi Arabia,1984626.0,1984626.0
Dota 2 Championship 531,2025,Dota 2,MOBA,Epic Games,Bi-Annual,Saudi Arabia,2267045.0,2267045.0
Dota 2 Championship 534,2023,Dota 2,MOBA,Valve,Quarterly,Canada,1080191.0,1080191.0
Dota 2 Championship 534,2024,Dota 2,MOBA,Valve,Quarterly,Canada,1341080.0,1341080.0
Dota 2 Championship 534,2025,Dota 2,MOBA,Valve,Quarterly,Canada,1531840.0,1531840.0
Dota 2 Championship 563,2023,Dota 2,MOBA,Riot Games,Annual,United States,3364540.0,3364540.0
Dota 2 Championship 563,2024,Dota 2,MOBA,Riot Games,Annual,United States,3888520.0,3888520.0
Dota 2 Championship 563,2025,Dota 2,MOBA,Riot Games,Annual,United States,4152691.0,4152691.0
Dota 2 Championship 573,2023,Dota 2,MOBA,Riot Games,Quarterly,Brazil,4504460.0,4504460.0
Dota 2 Championship 573,2024,Dota 2,MOBA,Riot Games,Quarterly,Brazil,5083281.0,5083281.0
Dota 2 Championship 573,2025,Dota 2,MOBA,Riot Games,Quarterly,Brazil,6043703.0,6043703.0
Dota 2 Championship 575,2023,Dota 2,MOBA,Riot Games,Bi-Annual,Brazil,5064703.0,5064703.0
Dota 2 Championship 575,2024,Dota 2,MOBA,Riot Games,Bi-Annual,Brazil,5960429.0,5960429.0
Dota 2 Championship 575,2025,Dota 2,MOBA,Riot Games,Bi-Annual,Brazil,6573404.0,6573404.0
Dota 2 Championship 576,2023,Dota 2,MOBA,Valve,Quarterly,Germany,3997351.0,3997351.0
Dota 2 Championship 576,2024,Dota 2,MOBA,Valve,Quarterly,Germany,4672637.0,4672637.0
Dota 2 Championship 576,2025,Dota 2,MOBA,Valve,Quarterly,Germany,5157903.0,5157903.0
Dota 2 Championship 579,2023,Dota 2,MOBA,Psyonix,Quarterly,United States,1341264.0,1341264.0
Dota 2 Championship 579,2024,Dota 2,MOBA,Psyonix,Quarterly,United States,1336635.0,1336635.0
Dota 2 Championship 579,2025,Dota 2,MOBA,Psyonix,Quarterly,United States,1465634.0,1465634.0
Dota 2 Championship 582,2023,Dota 2,MOBA,Psyonix,Annual,France,2672851.0,2672851.0
Dota 2 Championship 582,2024,Dota 2,MOBA,Psyonix,Annual,France,3177323.0,3177323.0
Dota 2 Championship 582,2025,Dota 2,MOBA,Psyonix,Annual,France,3382606.0,3382606.0
Dota 2 Championship 592,2023,Dota 2,MOBA,Valve,Annual,China,214138.0,214138.0
Dota 2 Championship 592,2024,Dota 2,MOBA,Valve,Annual,China,247307.0,247307.0
Dota 2 Championship 592,2025,Dota 2,MOBA,Valve,Annual,China,274370.0,274370.0
Dota 2 Championship 594,2023,Dota 2,MOBA,Krafton,Bi-Annual,Japan,709847.0,709847.0
Dota 2 Championship 594,2024,Dota 2,MOBA,Krafton,Bi-Annual,Canada,650947.0,650947.0
Dota 2 Championship 594,2025,Dota 2,MOBA,Krafton,Bi-Annual,Canada,744853.0,744853.0
Dota 2 Championship 609,2023,Dota 2,MOBA,Capcom,Quarterly,China,2568875.0,2568875.0
Dota 2 Championship 609,2024,Dota 2,MOBA,Capcom,Quarterly,France,2441185.0,2441185.0
Dota 2 Championship 609,2025,Dota 2,MOBA,Capcom,Quarterly,Germany,2644140.0,2644140.0
Dota 2 Championship 613,2023,Dota 2,MOBA,Tencent,Annual,India,4643037.0,4643037.0
Dota 2 Championship 613,2024,Dota 2,MOBA,Tencent,Annual,India,4968989.0,4968989.0
Dota 2 Championship 613,2025,Dota 2,MOBA,Tencent,Annual,India,5540421.0,5540421.0
Dota 2 Championship 616,2023,Dota 2,MOBA,Capcom,Quarterly,Saudi Arabia,1383699.0,1383699.0
Dota 2 Championship 616,2024,Dota 2,MOBA,Capcom,Quarterly,Saudi Arabia,1680437.0,1680437.0
Dota 2 Championship 616,2025,Dota 2,MOBA,Capcom,Quarterly,Saudi Arabia,1886817.0,1886817.0
Dota 2 Championship 617,2023,Dota 2,MOBA,Valve,Bi-Annual,Japan,1856507.0,1856507.0
Dota 2 Championship 617,2024,Dota 2,MOBA,Valve,Bi-Annual,Japan,2174946.0,2174946.0
Dota 2 Championship 617,2025,Dota 2,MOBA,Valve,Bi-Annual,Japan,2615976.0,2615976.0
Dota 2 Championship 618,2023,Dota 2,MOBA,Capcom,Bi-Annual,Canada,2194548.0,2194548.0
Dota 2 Championship 618,2024,Dota 2,MOBA,Capcom,Bi-Annual,Canada,2483355.0,2483355.0
Dota 2 Championship 618,2025,Dota 2,MOBA,Capcom,Bi-Annual,Canada,3061262.0,3061262.0
Dota 2 Championship 624,2023,Dota 2,MOBA,EA Sports,Quarterly,Saudi Arabia,2934203.0,2934203.0
Dota 2 Championship 624,2024,Dota 2,MOBA,EA Sports,Quarterly,Saudi Arabia,3528144.0,3528144.0
Dota 2 Championship 624,2025,Dota 2,MOBA,EA Sports,Quarterly,Saudi Arabia,3653496.0,3653496.0
Dota 2 Championship 633,2023,Dota 2,MOBA,Psyonix,Quarterly,Saudi Arabia,2947033.0,2947033.0
Dota 2 Championship 633,2024,Dota 2,MOBA,Psyonix,Quarterly,Saudi Arabia,3577353.0,3577353.0
Dota 2 Championship 633,2025,Dota 2,MOBA,Psyonix,Quarterly,Saudi Arabia,3876620.0,3876620.0
Dota 2 Championship 653,2023,Dota 2,MOBA,Valve,Bi-Annual,Japan,433142.0,433142.0
Dota 2 Championship 653,2024,Dota 2,MOBA,Valve,Bi-Annual,Japan,393032.0,393032.0
Dota 2 Championship 653,2025,Dota 2,MOBA,Valve,Bi-Annual,Japan,428056.0,428056.0
Dota 2 Championship 663,2023,Dota 2,MOBA,Krafton,Annual,Saudi Arabia,2693980.0,2693980.0
Dota 2 Championship 663,2024,Dota 2,MOBA,Krafton,Annual,Saudi Arabia,2548655.0,2548655.0
Dota 2 Championship 663,2025,Dota 2,MOBA,Krafton,Annual,Saudi Arabia,2631157.0,2631157.0
Dota 2 Championship 665,2023,Dota 2,MOBA,Riot Games,Annual,United States,5596982.0,5596982.0
Dota 2 Championship 665,2024,Dota 2,MOBA,Riot Games,Annual,United States,6118502.0,6118502.0
Dota 2 Championship 665,2025,Dota 2,MOBA,Riot Games,Annual,United States,6431445.0,6431445.0
Dota 2 Championship 675,2023,Dota 2,MOBA,EA Sports,Annual,Brazil,459276.0,459276.0
Dota 2 Championship 675,2024,Dota 2,MOBA,EA Sports,Annual,Brazil,512069.0,512069.0
Dota 2 Championship 675,2025,Dota 2,MOBA,EA Sports,Annual,Brazil,571786.0,571786.0
Dota 2 Championship 694,2023,Dota 2,MOBA,Valve,Bi-Annual,Japan,463218.0,463218.0
Dota 2 Championship 694,2024,Dota 2,MOBA,Valve,Bi-Annual,Japan,482284.0,482284.0
Dota 2 Championship 694,2025,Dota 2,MOBA,Valve,Bi-Annual,Germany,479713.0,479713.0
Dota Pro Circuit Majors,2023,Dota 2,MOBA,Valve,Multiple,Japan,587531.0,587531.0
Dota Pro Circuit Majors,2024,Dota 2,MOBA,Valve,Multiple,Japan,558471.0,558471.0
Dota Pro Circuit Majors,2025,Dota 2,MOBA,Valve,Multiple,Canada,507942.0,507942.0
DreamHack Masters,2023,CS:GO,FPS,DreamHack,Multiple,Sweden,297032.0,297032.0
DreamHack Masters,2024,CS:GO,FPS,DreamHack,Multiple,Sweden,320096.0,320096.0
DreamHack Masters,2025,CS:GO,FPS,DreamHack,Multiple,Sweden,343791.0,343791.0
EPICENTER Major,2023,Dota 2,MOBA,EPICENTER,Annual,Russia,574027.0,574027.0
EPICENTER Major,2024,Dota 2,MOBA,EPICENTER,Annual,Russia,695256.0,695256.0
EPICENTER Major,2025,Dota 2,MOBA,EPICENTER,Annual,Russia,641701.0,641701.0
ESL Pro League,2023,CS:GO,FPS,ESL,Multiple,Japan,1196496.0,1196496.0
ESL Pro League,2024,CS:GO,FPS,ESL,Multiple,Sweden,1380883.0,1380883.0
ESL Pro League,2025,CS:GO,FPS,ESL,Multiple,China,1707473.0,1707473.0
EVO Championship Series,2023,Multi-game,Fighting,EVO,Annual,United States,300561.0,300561.0
EVO Championship Series,2024,Multi-game,Fighting,EVO,Annual,United States,366549.0,366549.0
EVO Championship Series,2025,Multi-game,Fighting,EVO,Annual,United States,434262.0,434262.0
Esports World Cup,2023,Multi-game,Multi-genre,Esports World Cup Foundation,Annual,Saudi Arabia,81277026.0,81277026.0
Esports World Cup,2024,Multi-game,Multi-genre,Esports World Cup Foundation,Annual,Saudi Arabia,97023097.0,97023097.0
Esports World Cup,2025,Multi-game,Multi-genre,Esports World Cup Foundation,Annual,Saudi Arabia,108426599.0,108426599.0
FIFA 24 Championship 123,2023,FIFA 24,Sports,Krafton,Bi-Annual,India,4253955.0,4253955.0
FIFA 24 Championship 123,2024,FIFA 24,Sports,Krafton,Bi-Annual,India,4995677.0,4995677.0
FIFA 24 Championship 123,2025,FIFA 24,Sports,Krafton,Bi-Annual,India,5834720.0,5834720.0
FIFA 24 Championship 151,2023,FIFA 24,Sports,Activision,Bi-Annual,South Korea,527995.0,527995.0
FIFA 24 Championship 151,2024,FIFA 24,Sports,Activision,Bi-Annual,South Korea,592186.0,592186.0
FIFA 24 Championship 151,2025,FIFA 24,Sports,Activision,Bi-Annual,South Korea,622719.0,622719.0
FIFA 24 Championship 159,2023,FIFA 24,Sports,Riot Games,Bi-Annual,United States,3989194.0,3989194.0
FIFA 24 Championship 159,2024,FIFA 24,Sports,Riot Games,Bi-Annual,France,4533900.0,4533900.0
FIFA 24 Championship 159,2025,FIFA 24,Sports,Riot Games,Bi-Annual,Brazil,5160255.0,5160255.0
FIFA 24 Championship 162,2023,FIFA 24,Sports,Valve,Bi-Annual,Sweden,964760.0,964760.0
FIFA 24 Championship 162,2024,FIFA 24,Sports,Valve,Bi-Annual,China,885433.0,885433.0
FIFA 24 Championship 162,2025,FIFA 24,Sports,Valve,Bi-Annual,Canada,1004861.0,1004861.0
FIFA 24 Championship 186,2023,FIFA 24,Sports,Riot Games,Quarterly,South Korea,3713896.0,3713896.0
FIFA 24 Championship 186,2024,FIFA 24,Sports,Riot Games,Quarterly,South Korea,4067581.0,4067581.0
FIFA 24 Championship 186,2025,FIFA 24,Sports,Riot Games,Quarterly,South Korea,4479458.0,4479458.0
FIFA 24 Championship 195,2023,FIFA 24,Sports,Ubisoft,Quarterly,Saudi Arabia,2385580.0,2385580.0
FIFA 24 Championship 195,2024,FIFA 24,Sports,Ubisoft,Quarterly,Saudi Arabia,2838520.0,2838520.0
FIFA 24 Championship 195,2025,FIFA 24,Sports,Ubisoft,Quarterly,Saudi Arabia,3384218.0,3384218.0
FIFA 24 Championship 203,2023,FIFA 24,Sports,Epic Games,Quarterly,United States,1636967.0,1636967.0
FIFA 24 Championship 203,2024,FIFA 24,Sports,Epic Games,Quarterly,United States,1916036.0,1916036.0
FIFA 24 Championship 203,2025,FIFA 24,Sports,Epic Games,Quarterly,Canada,2139093.0,2139093.0
FIFA 24 Championship 208,2023,FIFA 24,Sports,Psyonix,Annual,India,635618.0,635618.0
FIFA 24 Championship 208,2024,FIFA 24,Sports,Psyonix,Annual,India,709317.0,709317.0
FIFA 24 Championship 208,2025,FIFA 24,Sports,Psyonix,Annual,India,745326.0,745326.0
FIFA 24 Championship 211,2023,FIFA 24,Sports,Tencent,Quarterly,Canada,3366908.0,3366908.0
FIFA 24 Championship 211,2024,FIFA 24,Sports,Tencent,Quarterly,Canada,3990272.0,3990272.0
FIFA 24 Championship 211,2025,FIFA 24,Sports,Tencent,Quarterly,Canada,4398766.0,4398766.0
FIFA 24 Championship 277,2023,FIFA 24,Sports,Riot Games,Bi-Annual,France,3342642.0,3342642.0
FIFA 24 Championship 277,2024,FIFA 24,Sports,Riot Games,Bi-Annual,France,3518474.0,3518474.0
FIFA 24 Championship 277,2025,FIFA 24,Sports,Riot Games,Bi-Annual,France,4224005.0,4224005.0
FIFA 24 Championship 280,2023,FIFA 24,Sports,Capcom,Quarterly,India,2055465.0,2055465.0
FIFA 24 Championship 280,2024,FIFA 24,Sports,Capcom,Quarterly,India,2391609.0,2391609.0
FIFA 24 Championship 280,2025,FIFA 24,Sports,Capcom,Quarterly,India,2561633.0,2561633.0
FIFA 24 Championship 281,2023,FIFA 24,Sports,Tencent,Quarterly,Japan,2532602.0,2532602.0
FIFA 24 Championship 281,2024,FIFA 24,Sports,Tencent,Quarterly,Japan,2811368.0,2811368.0
FIFA 24 Championship 281,2025,FIFA 24,Sports,Tencent,Quarterly,Japan,3367351.0,3367351.0
FIFA 24 Championship 282,2023,FIFA 24,Sports,Riot Games,Annual,France,665310.0,665310.0
FIFA 24 Championship 282,2024,FIFA 24,Sports,Riot Games,Annual,France,782948.0,782948.0
FIFA 24 Championship 282,2025,FIFA 24,Sports,Riot Games,Annual,France,982181.0,982181.0
FIFA 24 Championship 284,2023,FIFA 24,Sports,Ubisoft,Bi-Annual,Germany,3152414.0,3152414.0
FIFA 24 Championship 284,2024,FIFA 24,Sports,Ubisoft,Bi-Annual,Germany,3372589.0,3372589.0
FIFA 24 Championship 284,2025,FIFA 24,Sports,Ubisoft,Bi-Annual,Germany,3650847.0,3650847.0
FIFA 24 Championship 289,2023,FIFA 24,Sports,Activision,Annual,United States,3659756.0,3659756.0
FIFA 24 Championship 289,2024,FIFA 24,Sports,Activision,Annual,United States,3605706.0,3605706.0
FIFA 24 Championship 289,2025,FIFA 24,Sports,Activision,Annual,United States,3409700.0,3409700.0
FIFA 24 Championship 290,2023,FIFA 24,Sports,Activision,Bi-Annual,United States,4979667.0,4979667.0
FIFA 24 Championship 290,2024,FIFA 24,Sports,Activision,Bi-Annual,United States,5282660.0,5282660.0
FIFA 24 Championship 290,2025,FIFA 24,Sports,Activision,Bi-Annual,United States,5520994.0,5520994.0
FIFA 24 Championship 296,2023,FIFA 24,Sports,Riot Games,Quarterly,Saudi Arabia,1453484.0,1453484.0
FIFA 24 Championship 296,2024,FIFA 24,Sports,Riot Games,Quarterly,Saudi Arabia,1424199.0,1424199.0
FIFA 24 Championship 296,2025,FIFA 24,Sports,Riot Games,Quarterly,Saudi Arabia,1581360.0,1581360.0
FIFA 24 Championship 324,2023,FIFA 24,Sports,Tencent,Annual,Canada,1282598.0,1282598.0
FIFA 24 Championship 324,2024,FIFA 24,Sports,Tencent,Annual,Canada,1564579.0,1564579.0
FIFA 24 Championship 324,2025,FIFA 24,Sports,Tencent,Annual,Canada,1737455.0,1737455.0
FIFA 24 Championship 325,2023,FIFA 24,Sports,EA Sports,Annual,South Korea,383367.0,383367.0
FIFA 24 Championship 325,2024,FIFA 24,Sports,EA Sports,Annual,South Korea,415396.0,415396.0
FIFA 24 Championship 325,2025,FIFA 24,Sports,EA Sports,Annual,South Korea,432336.0,432336.0
FIFA 24 Championship 338,2023,FIFA 24,Sports,Valve,Annual,China,3591751.0,3591751.0
FIFA 24 Championship 338,2024,FIFA 24,Sports,Valve,Annual,China,3615431.0,3615431.0
FIFA 24 Championship 338,2025,FIFA 24,Sports,Valve,Annual,Brazil,4264351.0,4264351.0
FIFA 24 Championship 339,2023,FIFA 24,Sports,Ubisoft,Bi-Annual,India,1998203.0,1998203.0
FIFA 24 Championship 339,2024,FIFA 24,Sports,Ubisoft,Bi-Annual,India,1828164.0,1828164.0
FIFA 24 Championship 339,2025,FIFA 24,Sports,Ubisoft,Bi-Annual,India,2148719.0,2148719.0
FIFA 24 Championship 360,2023,FIFA 24,Sports,Riot Games,Bi-Annual,China,1159039.0,1159039.0
FIFA 24 Championship 360,2024,FIFA 24,Sports,Riot Games,Bi-Annual,China,1131658.0,1131658.0
