Tournament Name,Year,Game,Genre,Organizer,Frequency,HostCountry,Prize Pool (USD)
PUBG Mobile Championship 692,2024,PUBG Mobile,Battle Royale,Krafton,Annual,South Korea,3687709
PUBG Mobile Championship 692,2025,PUBG Mobile,Battle Royale,Krafton,Annual,South Korea,3661194
PUBG Mobile Championship 700,2023,PUBG Mobile,Battle Royale,Activision,Bi-Annual,Canada,4383594
PUBG Mobile Championship 700,2024,PUBG Mobile,Battle Royale,Activision,Bi-Annual,Canada,5479960
PUBG Mobile Championship 700,2025,PUBG Mobile,Battle Royale,Activision,Bi-Annual,Canada,6157614
PUBG Mobile World Cup,2023,PUBG Mobile,Battle Royale,Krafton / Level Infinite,Annual,Saudi Arabia,3000000
PUBG Mobile World Cup,2024,PUBG Mobile,Battle Royale,Krafton / Level Infinite,Annual,Saudi Arabia,3000000
PUBG Mobile World Cup,2025,PUBG Mobile,Battle Royale,Krafton / Level Infinite,Annual,Saudi Arabia,4000000
Paladins World Championship,2023,Paladins,FPS,Hi-Rez Studios,Annual,Canada,422040
Paladins World Championship,2024,Paladins,FPS,Hi-Rez Studios,Annual,Canada,484839
Paladins World Championship,2025,Paladins,FPS,Hi-Rez Studios,Annual,China,543808
Quake World Championships,2023,Quake Champions,FPS,Bethesda,Annual,Sweden,314969
Quake World Championships,2024,Quake Champions,FPS,Bethesda,Annual,Japan,377222
Quake World Championships,2025,Quake Champions,FPS,Bethesda,Annual,Canada,445684
RLCS World Championship,2023,Rocket League,Sports,Psyonix / Blast,Annual,United States,
RLCS World Championship,2024,Rocket League,Sports,Psyonix / Blast,Annual,United States,
RLCS World Championship,2025,Rocket League,Sports,Psyonix / Blast,Annual,France,1200000
Rocket League Championship 133,2023,Rocket League,Sports,Krafton,Bi-Annual,Brazil,191602
Rocket League Championship 133,2024,Rocket League,Sports,Krafton,Bi-Annual,Brazil,223559
Rocket League Championship 133,2025,Rocket League,Sports,Krafton,Bi-Annual,Brazil,267697
Rocket League Championship 160,2023,Rocket League,Sports,EA Sports,Annual,United States,1166941
Rocket League Championship 160,2024,Rocket League,Sports,EA Sports,Annual,Germany,1411759
Rocket League Championship 160,2025,Rocket League,Sports,EA Sports,Annual,France,1471895
Rocket League Championship 163,2023,Rocket League,Sports,Tencent,Annual,Canada,1058860
Rocket League Championship 163,2024,Rocket League,Sports,Tencent,Annual,Canada,1298182
Rocket League Championship 163,2025,Rocket League,Sports,Tencent,Annual,Canada,1567662
Rocket League Championship 167,2023,Rocket League,Sports,Epic Games,Quarterly,India,415645
Rocket League Championship 167,2024,Rocket League,Sports,Epic Games,Quarterly,India,403318
Rocket League Championship 167,2025,Rocket League,Sports,Epic Games,Quarterly,India,426801
Rocket League Championship 171,2023,Rocket League,Sports,Epic Games,Annual,South Korea,3596992
Rocket League Championship 171,2024,Rocket League,Sports,Epic Games,Annual,South Korea,4221832
Rocket League Championship 171,2025,Rocket League,Sports,Epic Games,Annual,South Korea,4119901
Rocket League Championship 173,2023,Rocket League,Sports,Krafton,Annual,France,1323225
Rocket League Championship 173,2024,Rocket League,Sports,Krafton,Annual,United States,1557530
Rocket League Championship 173,2025,Rocket League,Sports,Krafton,Annual,France,1850260
Rocket League Championship 177,2023,Rocket League,Sports,Ubisoft,Annual,United States,1733177
Rocket League Championship 177,2024,Rocket League,Sports,Ubisoft,Annual,United States,2015869
Rocket League Championship 177,2025,Rocket League,Sports,Ubisoft,Annual,United States,2560976
Rocket League Championship 196,2023,Rocket League,Sports,Krafton,Bi-Annual,France,1670008
Rocket League Championship 196,2024,Rocket League,Sports,Krafton,Bi-Annual,Japan,1992795
Rocket League Championship 196,2025,Rocket League,Sports,Krafton,Bi-Annual,France,2060421
Rocket League Championship 205,2023,Rocket League,Sports,Ubisoft,Annual,France,3816792
Rocket League Championship 205,2024,Rocket League,Sports,Ubisoft,Annual,France,4436936
Rocket League Championship 205,2025,Rocket League,Sports,Ubisoft,Annual,France,4915275
Rocket League Championship 210,2023,Rocket League,Sports,Epic Games,Annual,United States,763833
Rocket League Championship 210,2024,Rocket League,Sports,Epic Games,Annual,United States,881614
Rocket League Championship 210,2025,Rocket League,Sports,Epic Games,Annual,United States,1064168
Rocket League Championship 212,2023,Rocket League,Sports,Capcom,Bi-Annual,United States,2810481
Rocket League Championship 212,2024,Rocket League,Sports,Capcom,Bi-Annual,Germany,3325968
Rocket League Championship 212,2025,Rocket League,Sports,Capcom,Bi-Annual,China,3715657
Rocket League Championship 228,2023,Rocket League,Sports,Riot Games,Bi-Annual,Canada,4381271
Rocket League Championship 228,2024,Rocket League,Sports,Riot Games,Bi-Annual,Japan,4919423
Rocket League Championship 228,2025,Rocket League,Sports,Riot Games,Bi-Annual,Sweden,5303582
Rocket League Championship 259,2023,Rocket League,Sports,EA Sports,Annual,Saudi Arabia,675092
Rocket League Championship 259,2024,Rocket League,Sports,EA Sports,Annual,Saudi Arabia,795970
Rocket League Championship 259,2025,Rocket League,Sports,EA Sports,Annual,Saudi Arabia,926333
Rocket League Championship 262,2023,Rocket League,Sports,Epic Games,Quarterly,China,4001790
Rocket League Championship 262,2024,Rocket League,Sports,Epic Games,Quarterly,China,4386949
Rocket League Championship 262,2025,Rocket League,Sports,Epic Games,Quarterly,China,4886979
Rocket League Championship 270,2023,Rocket League,Sports,Activision,Annual,Brazil,3453151
Rocket League Championship 270,2024,Rocket League,Sports,Activision,Annual,Brazil,3543667
Rocket League Championship 270,2025,Rocket League,Sports,Activision,Annual,Brazil,3654885
Rocket League Championship 279,2023,Rocket League,Sports,Krafton,Quarterly,Saudi Arabia,1054965
Rocket League Championship 279,2024,Rocket League,Sports,Krafton,Quarterly,Saudi Arabia,1133072
Rocket League Championship 279,2025,Rocket League,Sports,Krafton,Quarterly,Saudi Arabia,1406527
Rocket League Championship 285,2023,Rocket League,Sports,Ubisoft,Bi-Annual,South Korea,3617767
Rocket League Championship 285,2024,Rocket League,Sports,Ubisoft,Bi-Annual,South Korea,4320055
Rocket League Championship 285,2025,Rocket League,Sports,Ubisoft,Bi-Annual,South Korea,4812308
Rocket League Championship 294,2023,Rocket League,Sports,Valve,Quarterly,China,3063193
Rocket League Championship 294,2024,Rocket League,Sports,Valve,Quarterly,China,3222529
Rocket League Championship 294,2025,Rocket League,Sports,Valve,Quarterly,China,3296187
Rocket League Championship 317,2023,Rocket League,Sports,Valve,Quarterly,China,5650736
Rocket League Championship 317,2024,Rocket League,Sports,Valve,Quarterly,China,5609753
Rocket League Championship 317,2025,Rocket League,Sports,Valve,Quarterly,Brazil,6533699
Rocket League Championship 320,2023,Rocket League,Sports,EA Sports,Annual,Saudi Arabia,3665027
Rocket League Championship 320,2024,Rocket League,Sports,EA Sports,Annual,Saudi Arabia,4149364
Rocket League Championship 320,2025,Rocket League,Sports,EA Sports,Annual,Saudi Arabia,5038202
Rocket League Championship 354,2023,Rocket League,Sports,Psyonix,Bi-Annual,India,1927106
Rocket League Championship 354,2024,Rocket League,Sports,Psyonix,Bi-Annual,India,2179006
Rocket League Championship 354,2025,Rocket League,Sports,Psyonix,Bi-Annual,India,2626408
Rocket League Championship 367,2023,Rocket League,Sports,Riot Games,Bi-Annual,United States,5460631
Rocket League Championship 367,2024,Rocket League,Sports,Riot Games,Bi-Annual,United States,6539944
Rocket League Championship 367,2025,Rocket League,Sports,Riot Games,Bi-Annual,United States,7592747
Rocket League Championship 369,2023,Rocket League,Sports,Krafton,Annual,Germany,4869797
Rocket League Championship 369,2024,Rocket League,Sports,Krafton,Annual,Germany,5616860
Rocket League Championship 369,2025,Rocket League,Sports,Krafton,Annual,Sweden,6478946
Rocket League Championship 376,2023,Rocket League,Sports,Tencent,Bi-Annual,Japan,3431024
Rocket League Championship 376,2024,Rocket League,Sports,Tencent,Bi-Annual,Japan,2917343
Rocket League Championship 376,2025,Rocket League,Sports,Tencent,Bi-Annual,Canada,2572541
Rocket League Championship 389,2023,Rocket League,Sports,Capcom,Bi-Annual,Saudi Arabia,1281276
Rocket League Championship 389,2024,Rocket League,Sports,Capcom,Bi-Annual,Saudi Arabia,1357382
Rocket League Championship 389,2025,Rocket League,Sports,Capcom,Bi-Annual,Saudi Arabia,1676655
Rocket League Championship 394,2023,Rocket League,Sports,Epic Games,Bi-Annual,Japan,327657
Rocket League Championship 394,2024,Rocket League,Sports,Epic Games,Bi-Annual,Japan,410646
Rocket League Championship 394,2025,Rocket League,Sports,Epic Games,Bi-Annual,Japan,434557
Rocket League Championship 399,2023,Rocket League,Sports,Riot Games,Quarterly,South Korea,333804
Rocket League Championship 399,2024,Rocket League,Sports,Riot Games,Quarterly,South Korea,288199
Rocket League Championship 399,2025,Rocket League,Sports,Riot Games,Quarterly,South Korea,238728
Rocket League Championship 406,2023,Rocket League,Sports,Tencent,Annual,Canada,770354
Rocket League Championship 406,2024,Rocket League,Sports,Tencent,Annual,Canada,692469
Rocket League Championship 406,2025,Rocket League,Sports,Tencent,Annual,Canada,623440
Rocket League Championship 434,2023,Rocket League,Sports,Ubisoft,Quarterly,Canada,2394054
Rocket League Championship 434,2024,Rocket League,Sports,Ubisoft,Quarterly,Germany,2649266
Rocket League Championship 434,2025,Rocket League,Sports,Ubisoft,Quarterly,Canada,3042089
Rocket League Championship 442,2023,Rocket League,Sports,Tencent,Quarterly,Japan,3917334
Rocket League Championship 442,2024,Rocket League,Sports,Tencent,Quarterly,Brazil,3980163
Rocket League Championship 442,2025,Rocket League,Sports,Tencent,Quarterly,Germany,4316136
Rocket League Championship 455,2023,Rocket League,Sports,Capcom,Bi-Annual,China,4716686
Rocket League Championship 455,2024,Rocket League,Sports,Capcom,Bi-Annual,China,5422399
Rocket League Championship 455,2025,Rocket League,Sports,Capcom,Bi-Annual,China,5816042
Rocket League Championship 474,2023,Rocket League,Sports,Activision,Annual,United States,5410108
Rocket League Championship 474,2024,Rocket League,Sports,Activision,Annual,United States,6430252
Rocket League Championship 474,2025,Rocket League,Sports,Activision,Annual,United States,7862895
Rocket League Championship 480,2023,Rocket League,Sports,Epic Games,Bi-Annual,Canada,465859
Rocket League Championship 480,2024,Rocket League,Sports,Epic Games,Bi-Annual,Canada,479855
Rocket League Championship 480,2025,Rocket League,Sports,Epic Games,Bi-Annual,Canada,568736
Rocket League Championship 484,2023,Rocket League,Sports,Psyonix,Bi-Annual,India,2134393
Rocket League Championship 484,2024,Rocket League,Sports,Psyonix,Bi-Annual,India,2506348
Rocket League Championship 484,2025,Rocket League,Sports,Psyonix,Bi-Annual,India,2810697
Rocket League Championship 495,2023,Rocket League,Sports,Valve,Quarterly,Brazil,2819018
Rocket League Championship 495,2024,Rocket League,Sports,Valve,Quarterly,Brazil,3132750
Rocket League Championship 495,2025,Rocket League,Sports,Valve,Quarterly,China,3932765
Rocket League Championship 497,2023,Rocket League,Sports,Krafton,Annual,France,4008430
Rocket League Championship 497,2024,Rocket League,Sports,Krafton,Annual,France,4529062
Rocket League Championship 497,2025,Rocket League,Sports,Krafton,Annual,France,5403749
Rocket League Championship 521,2023,Rocket League,Sports,Ubisoft,Quarterly,China,4121839
Rocket League Championship 521,2024,Rocket League,Sports,Ubisoft,Quarterly,China,4950870
Rocket League Championship 521,2025,Rocket League,Sports,Ubisoft,Quarterly,China,5498871
Rocket League Championship 522,2023,Rocket League,Sports,Epic Games,Annual,United States,4584992
Rocket League Championship 522,2024,Rocket League,Sports,Epic Games,Annual,United States,5269234
Rocket League Championship 522,2025,Rocket League,Sports,Epic Games,Annual,United States,5669715
Rocket League Championship 560,2023,Rocket League,Sports,Ubisoft,Quarterly,France,884650
Rocket League Championship 560,2024,Rocket League,Sports,Ubisoft,Quarterly,Sweden,920552
Rocket League Championship 560,2025,Rocket League,Sports,Ubisoft,Quarterly,Sweden,1070102
Rocket League Championship 562,2023,Rocket League,Sports,Valve,Annual,India,1848862
Rocket League Championship 562,2024,Rocket League,Sports,Valve,Annual,India,1499148
Rocket League Championship 562,2025,Rocket League,Sports,Valve,Annual,India,1317144
Rocket League Championship 570,2023,Rocket League,Sports,EA Sports,Bi-Annual,Brazil,4253810
Rocket League Championship 570,2024,Rocket League,Sports,EA Sports,Bi-Annual,Brazil,4643255
Rocket League Championship 570,2025,Rocket League,Sports,EA Sports,Bi-Annual,Canada,5990039
Rocket League Championship 572,2023,Rocket League,Sports,Capcom,Annual,Japan,544419
Rocket League Championship 572,2024,Rocket League,Sports,Capcom,Annual,Japan,532995
Rocket League Championship 572,2025,Rocket League,Sports,Capcom,Annual,Japan,494657
Rocket League Championship 596,2023,Rocket League,Sports,Ubisoft,Bi-Annual,United States,534018
Rocket League Championship 596,2024,Rocket League,Sports,Ubisoft,Bi-Annual,China,688034
Rocket League Championship 596,2025,Rocket League,Sports,Ubisoft,Bi-Annual,Germany,783992
Rocket League Championship 605,2023,Rocket League,Sports,Tencent,Bi-Annual,China,609809
Rocket League Championship 605,2024,Rocket League,Sports,Tencent,Bi-Annual,China,720579
Rocket League Championship 605,2025,Rocket League,Sports,Tencent,Bi-Annual,China,788147
Rocket League Championship 621,2023,Rocket League,Sports,Psyonix,Quarterly,Japan,929147
Rocket League Championship 621,2024,Rocket League,Sports,Psyonix,Quarterly,Japan,1005174
Rocket League Championship 621,2025,Rocket League,Sports,Psyonix,Quarterly,Japan,1190477
Rocket League Championship 635,2023,Rocket League,Sports,Epic Games,Bi-Annual,United States,2225534
Rocket League Championship 635,2024,Rocket League,Sports,Epic Games,Bi-Annual,United States,2745015
Rocket League Championship 635,2025,Rocket League,Sports,Epic Games,Bi-Annual,United States,3162311
Rocket League Championship 642,2023,Rocket League,Sports,Epic Games,Quarterly,Canada,6023424
Rocket League Championship 642,2024,Rocket League,Sports,Epic Games,Quarterly,Canada,7459768
Rocket League Championship 642,2025,Rocket League,Sports,Epic Games,Quarterly,Canada,8405242
Rocket League Championship 650,2023,Rocket League,Sports,Epic Games,Bi-Annual,South Korea,6157587
Rocket League Championship 650,2024,Rocket League,Sports,Epic Games,Bi-Annual,South Korea,7145754
Rocket League Championship 650,2025,Rocket League,Sports,Epic Games,Bi-Annual,South Korea,8825769
Rocket League Championship 656,2023,Rocket League,Sports,Valve,Quarterly,Germany,680954
Rocket League Championship 656,2024,Rocket League,Sports,Valve,Quarterly,Germany,837462
Rocket League Championship 656,2025,Rocket League,Sports,Valve,Quarterly,Germany,925383
Rocket League Championship 682,2023,Rocket League,Sports,Psyonix,Bi-Annual,France,4267747
Rocket League Championship 682,2024,Rocket League,Sports,Psyonix,Bi-Annual,France,5176391
Rocket League Championship 682,2025,Rocket League,Sports,Psyonix,Bi-Annual,France,5982041
Rocket League World Championship,2023,Rocket League,Sports,Psyonix,Annual,Canada,1019791
Rocket League World Championship,2024,Rocket League,Sports,Psyonix,Annual,China,964987
Rocket League World Championship,2025,Rocket League,Sports,Psyonix,Annual,United States,867754
Sim Racing World Championship,2023,iRacing / F1,Sports,Various,Annual,Japan,567813
Sim Racing World Championship,2024,iRacing / F1,Sports,Various,Annual,France,623900
Sim Racing World Championship,2025,iRacing / F1,Sports,Various,Annual,Germany,664363
Six Invitational,2023,Rainbow Six Siege,FPS,Ubisoft,Annual,Canada,3000000
Six Invitational,2024,Rainbow Six Siege,FPS,Ubisoft,Annual,Brazil,3000000
Six Invitational,2025,Rainbow Six Siege,FPS,Ubisoft,Annual,United States,3000000
Smash World Tour,2023,Super Smash Bros.,Fighting,Nintendo,Annual,United States,279543
Smash World Tour,2024,Super Smash Bros.,Fighting,Nintendo,Annual,France,256612
Smash World Tour,2025,Super Smash Bros.,Fighting,Nintendo,Annual,Brazil,289382
StarCraft II WCS Global Finals,2023,StarCraft II,RTS,Blizzard,Annual,South Korea,424693
StarCraft II WCS Global Finals,2024,StarCraft II,RTS,Blizzard,Annual,South Korea,439602
StarCraft II WCS Global Finals,2025,StarCraft II,RTS,Blizzard,Annual,South Korea,485566
Street Fighter Championship 119,2023,Street Fighter,Fighting,Activision,Bi-Annual,United States,1631928
Street Fighter Championship 119,2024,Street Fighter,Fighting,Activision,Bi-Annual,United States,1895014
Street Fighter Championship 119,2025,Street Fighter,Fighting,Activision,Bi-Annual,United States,2109713
Street Fighter Championship 155,2023,Street Fighter,Fighting,Krafton,Bi-Annual,Japan,4796871
Street Fighter Championship 155,2024,Street Fighter,Fighting,Krafton,Bi-Annual,Japan,6177379
Street Fighter Championship 155,2025,Street Fighter,Fighting,Krafton,Bi-Annual,Germany,6595857
Street Fighter Championship 193,2023,Street Fighter,Fighting,Valve,Annual,Brazil,3549845
Street Fighter Championship 193,2024,Street Fighter,Fighting,Valve,Annual,Brazil,4115028
Street Fighter Championship 193,2025,Street Fighter,Fighting,Valve,Annual,Brazil,4291505
Street Fighter Championship 194,2023,Street Fighter,Fighting,Capcom,Quarterly,Canada,5056284
Street Fighter Championship 194,2024,Street Fighter,Fighting,Capcom,Quarterly,Canada,5762768
Street Fighter Championship 194,2025,Street Fighter,Fighting,Capcom,Quarterly,Canada,6215064
Street Fighter Championship 198,2023,Street Fighter,Fighting,EA Sports,Quarterly,France,2087001
Street Fighter Championship 198,2024,Street Fighter,Fighting,EA Sports,Quarterly,Canada,2012694
Street Fighter Championship 198,2025,Street Fighter,Fighting,EA Sports,Quarterly,Germany,2191956
Street Fighter Championship 206,2023,Street Fighter,Fighting,Riot Games,Quarterly,China,832879
Street Fighter Championship 206,2024,Street Fighter,Fighting,Riot Games,Quarterly,China,834722
Street Fighter Championship 206,2025,Street Fighter,Fighting,Riot Games,Quarterly,China,853223
Street Fighter Championship 215,2023,Street Fighter,Fighting,Riot Games,Quarterly,China,1710516
Street Fighter Championship 215,2024,Street Fighter,Fighting,Riot Games,Quarterly,China,1994947
Street Fighter Championship 215,2025,Street Fighter,Fighting,Riot Games,Quarterly,China,2113431
Street Fighter Championship 220,2023,Street Fighter,Fighting,Activision,Annual,Saudi Arabia,4720524
Street Fighter Championship 220,2024,Street Fighter,Fighting,Activision,Annual,Saudi Arabia,5477789
Street Fighter Championship 220,2025,Street Fighter,Fighting,Activision,Annual,Saudi Arabia,6381613
Street Fighter Championship 224,2023,Street Fighter,Fighting,Epic Games,Annual,France,3411438
Street Fighter Championship 224,2024,Street Fighter,Fighting,Epic Games,Annual,France,3199838
Street Fighter Championship 224,2025,Street Fighter,Fighting,Epic Games,Annual,France,3781724
Street Fighter Championship 226,2023,Street Fighter,Fighting,Tencent,Bi-Annual,United States,2588217
Street Fighter Championship 226,2024,Street Fighter,Fighting,Tencent,Bi-Annual,China,2836394
Street Fighter Championship 226,2025,Street Fighter,Fighting,Tencent,Bi-Annual,France,2914085
Street Fighter Championship 235,2023,Street Fighter,Fighting,Activision,Annual,Japan,3739817
Street Fighter Championship 235,2024,Street Fighter,Fighting,Activision,Annual,Japan,3368348
Street Fighter Championship 235,2025,Street Fighter,Fighting,Activision,Annual,Japan,3289634
Street Fighter Championship 236,2023,Street Fighter,Fighting,Tencent,Bi-Annual,Canada,3644329
Street Fighter Championship 236,2024,Street Fighter,Fighting,Tencent,Bi-Annual,Canada,4172479
Street Fighter Championship 236,2025,Street Fighter,Fighting,Tencent,Bi-Annual,Canada,4618945
Street Fighter Championship 238,2023,Street Fighter,Fighting,Psyonix,Quarterly,Germany,368695
Street Fighter Championship 238,2024,Street Fighter,Fighting,Psyonix,Quarterly,Germany,433536
Street Fighter Championship 238,2025,Street Fighter,Fighting,Psyonix,Quarterly,Germany,514802
Street Fighter Championship 242,2023,Street Fighter,Fighting,Activision,Bi-Annual,Canada,3597213
Street Fighter Championship 242,2024,Street Fighter,Fighting,Activision,Bi-Annual,Canada,4487091
Street Fighter Championship 242,2025,Street Fighter,Fighting,Activision,Bi-Annual,Canada,5421023
Street Fighter Championship 246,2023,Street Fighter,Fighting,Capcom,Bi-Annual,United States,2425882
Street Fighter Championship 246,2024,Street Fighter,Fighting,Capcom,Bi-Annual,United States,2877225
Street Fighter Championship 246,2025,Street Fighter,Fighting,Capcom,Bi-Annual,Germany,3047966
Street Fighter Championship 260,2023,Street Fighter,Fighting,Krafton,Annual,India,3127229
Street Fighter Championship 260,2024,Street Fighter,Fighting,Krafton,Annual,India,3548958
Street Fighter Championship 260,2025,Street Fighter,Fighting,Krafton,Annual,India,3883808
Street Fighter Championship 261,2023,Street Fighter,Fighting,Epic Games,Quarterly,Germany,3813977
Street Fighter Championship 261,2024,Street Fighter,Fighting,Epic Games,Quarterly,Germany,4584169
Street Fighter Championship 261,2025,Street Fighter,Fighting,Epic Games,Quarterly,Germany,5637040
Street Fighter Championship 265,2023,Street Fighter,Fighting,Psyonix,Quarterly,China,5533421
Street Fighter Championship 265,2024,Street Fighter,Fighting,Psyonix,Quarterly,China,6564543
Street Fighter Championship 265,2025,Street Fighter,Fighting,Psyonix,Quarterly,China,7586713
Street Fighter Championship 274,2023,Street Fighter,Fighting,EA Sports,Annual,Germany,891932
Street Fighter Championship 274,2024,Street Fighter,Fighting,EA Sports,Annual,France,992034
Street Fighter Championship 274,2025,Street Fighter,Fighting,EA Sports,Annual,Sweden,1105845
Street Fighter Championship 275,2023,Street Fighter,Fighting,Riot Games,Bi-Annual,India,5482170
Street Fighter Championship 275,2024,Street Fighter,Fighting,Riot Games,Bi-Annual,India,6035650
Street Fighter Championship 275,2025,Street Fighter,Fighting,Riot Games,Bi-Annual,India,6418345
Street Fighter Championship 291,2023,Street Fighter,Fighting,Psyonix,Annual,France,1818419
Street Fighter Championship 291,2024,Street Fighter,Fighting,Psyonix,Annual,France,2063475
Street Fighter Championship 291,2025,Street Fighter,Fighting,Psyonix,Annual,France,2054238
Street Fighter Championship 297,2023,Street Fighter,Fighting,Epic Games,Quarterly,Saudi Arabia,5375370
Street Fighter Championship 297,2024,Street Fighter,Fighting,Epic Games,Quarterly,Saudi Arabia,6489898
Street Fighter Championship 297,2025,Street Fighter,Fighting,Epic Games,Quarterly,Saudi Arabia,7715666
Street Fighter Championship 308,2023,Street Fighter,Fighting,Valve,Annual,United States,694283
Street Fighter Championship 308,2024,Street Fighter,Fighting,Valve,Annual,United States,758412
Street Fighter Championship 308,2025,Street Fighter,Fighting,Valve,Annual,United States,898753
Street Fighter Championship 321,2023,Street Fighter,Fighting,Riot Games,Quarterly,France,5599995
Street Fighter Championship 321,2024,Street Fighter,Fighting,Riot Games,Quarterly,Germany,6716848
Street Fighter Championship 321,2025,Street Fighter,Fighting,Riot Games,Quarterly,Canada,7973010
Street Fighter Championship 327,2023,Street Fighter,Fighting,Activision,Bi-Annual,Canada,2203335
Street Fighter Championship 327,2024,Street Fighter,Fighting,Activision,Bi-Annual,Japan,2287425
Street Fighter Championship 327,2025,Street Fighter,Fighting,Activision,Bi-Annual,Brazil,2122528
Street Fighter Championship 333,2023,Street Fighter,Fighting,Krafton,Bi-Annual,France,3713879
Street Fighter Championship 333,2024,Street Fighter,Fighting,Krafton,Bi-Annual,China,4206467
Street Fighter Championship 333,2025,Street Fighter,Fighting,Krafton,Bi-Annual,Canada,4709433
Street Fighter Championship 336,2023,Street Fighter,Fighting,Tencent,Bi-Annual,India,348476
Street Fighter Championship 336,2024,Street Fighter,Fighting,Tencent,Bi-Annual,India,363746
Street Fighter Championship 336,2025,Street Fighter,Fighting,Tencent,Bi-Annual,India,416717
Street Fighter Championship 347,2023,Street Fighter,Fighting,Ubisoft,Quarterly,Germany,2677276
Street Fighter Championship 347,2024,Street Fighter,Fighting,Ubisoft,Quarterly,Germany,2410486
Street Fighter Championship 347,2025,Street Fighter,Fighting,Ubisoft,Quarterly,Germany,2808142
Street Fighter Championship 361,2023,Street Fighter,Fighting,EA Sports,Annual,Saudi Arabia,4695940
Street Fighter Championship 361,2024,Street Fighter,Fighting,EA Sports,Annual,Saudi Arabia,5261080
Street Fighter Championship 361,2025,Street Fighter,Fighting,EA Sports,Annual,Saudi Arabia,5329962
Street Fighter Championship 402,2023,Street Fighter,Fighting,Capcom,Annual,Saudi Arabia,1224750
Street Fighter Championship 402,2024,Street Fighter,Fighting,Capcom,Annual,Saudi Arabia,1388313
Street Fighter Championship 402,2025,Street Fighter,Fighting,Capcom,Annual,Saudi Arabia,1549081
Street Fighter Championship 404,2023,Street Fighter,Fighting,Capcom,Quarterly,Germany,2792880
Street Fighter Championship 404,2024,Street Fighter,Fighting,Capcom,Quarterly,Germany,3545307
Street Fighter Championship 404,2025,Street Fighter,Fighting,Capcom,Quarterly,Germany,3744346
Street Fighter Championship 408,2023,Street Fighter,Fighting,Tencent,Annual,United States,445461
Street Fighter Championship 408,2024,Street Fighter,Fighting,Tencent,Annual,United States,506752
Street Fighter Championship 408,2025,Street Fighter,Fighting,Tencent,Annual,United States,581161
Street Fighter Championship 416,2023,Street Fighter,Fighting,EA Sports,Annual,United States,2046639
Street Fighter Championship 416,2024,Street Fighter,Fighting,EA Sports,Annual,United States,1837854
Street Fighter Championship 416,2025,Street Fighter,Fighting,EA Sports,Annual,United States,1607221
Street Fighter Championship 427,2023,Street Fighter,Fighting,Psyonix,Bi-Annual,South Korea,1073903
Street Fighter Championship 427,2024,Street Fighter,Fighting,Psyonix,Bi-Annual,South Korea,1222552
Street Fighter Championship 427,2025,Street Fighter,Fighting,Psyonix,Bi-Annual,South Korea,1298382
Street Fighter Championship 428,2023,Street Fighter,Fighting,Krafton,Quarterly,Germany,4978189
Street Fighter Championship 428,2024,Street Fighter,Fighting,Krafton,Quarterly,Germany,5810972
Street Fighter Championship 428,2025,Street Fighter,Fighting,Krafton,Quarterly,China,7214632
Street Fighter Championship 430,2023,Street Fighter,Fighting,Krafton,Quarterly,Germany,4241160
Street Fighter Championship 430,2024,Street Fighter,Fighting,Krafton,Quarterly,Germany,4347874
Street Fighter Championship 430,2025,Street Fighter,Fighting,Krafton,Quarterly,Germany,4098536
Street Fighter Championship 458,2023,Street Fighter,Fighting,Capcom,Quarterly,Japan,5117792
Street Fighter Championship 458,2024,Street Fighter,Fighting,Capcom,Quarterly,Germany,5852331
Street Fighter Championship 458,2025,Street Fighter,Fighting,Capcom,Quarterly,France,6994068
Street Fighter Championship 459,2023,Street Fighter,Fighting,Ubisoft,Annual,India,3516757
Street Fighter Championship 459,2024,Street Fighter,Fighting,Ubisoft,Annual,India,4505088
Street Fighter Championship 459,2025,Street Fighter,Fighting,Ubisoft,Annual,India,5024539
Street Fighter Championship 463,2023,Street Fighter,Fighting,Ubisoft,Annual,Brazil,2530828
Street Fighter Championship 463,2024,Street Fighter,Fighting,Ubisoft,Annual,Brazil,2805558
Street Fighter Championship 463,2025,Street Fighter,Fighting,Ubisoft,Annual,Brazil,3182400
Street Fighter Championship 468,2023,Street Fighter,Fighting,Krafton,Quarterly,France,5133725
Street Fighter Championship 468,2024,Street Fighter,Fighting,Krafton,Quarterly,France,5800303
Street Fighter Championship 468,2025,Street Fighter,Fighting,Krafton,Quarterly,France,6877478
Street Fighter Championship 469,2023,Street Fighter,Fighting,Riot Games,Bi-Annual,Japan,3870150
Street Fighter Championship 469,2024,Street Fighter,Fighting,Riot Games,Bi-Annual,Japan,3509329
Street Fighter Championship 469,2025,Street Fighter,Fighting,Riot Games,Bi-Annual,Japan,3972548
Street Fighter Championship 473,2023,Street Fighter,Fighting,Krafton,Bi-Annual,South Korea,1677038
Street Fighter Championship 473,2024,Street Fighter,Fighting,Krafton,Bi-Annual,South Korea,2106864
Street Fighter Championship 473,2025,Street Fighter,Fighting,Krafton,Bi-Annual,South Korea,2182777
Street Fighter Championship 491,2023,Street Fighter,Fighting,Tencent,Annual,France,4495231
Street Fighter Championship 491,2024,Street Fighter,Fighting,Tencent,Annual,France,5042046
Street Fighter Championship 491,2025,Street Fighter,Fighting,Tencent,Annual,France,6429767
Street Fighter Championship 512,2023,Street Fighter,Fighting,Epic Games,Quarterly,United States,1896049
Street Fighter Championship 512,2024,Street Fighter,Fighting,Epic Games,Quarterly,United States,2093969
